SITE_NAME;BEGIN;END;KWH_PERIOD;PERIOD_EUR;period;daily_consumption_EUR;daily_consumption_KWH;bills
0153KO;2018-12-01;2018-12-31;2845;307.93;30;10.264333333333333;94.83333333333333;35
0153KO;2019-01-01;2019-01-31;2905;349.92;30;11.664;96.83333333333333;35
0153KO;2019-02-01;2019-02-28;2556;312.26;27;11.565185185185184;94.66666666666667;35
0153KO;2019-03-01;2019-03-31;2828;341.6;30;11.386666666666667;94.26666666666667;35
0153KO;2019-04-01;2019-04-30;2774;335.76;29;11.577931034482758;95.65517241379311;35
0153KO;2019-05-01;2019-05-31;2880;347.22;30;11.574000000000002;96.0;35
0153KO;2019-06-01;2019-06-30;2861;369.16;29;12.729655172413795;98.65517241379311;35
0153KO;2019-07-01;2019-07-31;2936;377.25;30;12.575;97.86666666666666;35
0153KO;2019-08-01;2019-08-31;2952;354.98;30;11.832666666666666;98.4;35
0153KO;2019-09-01;2019-09-30;2819;340.7;29;11.748275862068965;97.20689655172414;35
0153KO;2019-10-01;2019-10-31;2583;315.18;30;10.506;86.1;35
0153KO;2019-11-01;2019-11-30;2270;287.34;29;9.908275862068965;78.27586206896552;35
0153KO;2019-12-01;2019-12-31;2339;288.77;30;9.625666666666666;77.96666666666667;35
0153KO;2020-01-01;2020-01-31;2338;281.18;30;9.372666666666667;77.93333333333334;35
0153KO;2020-02-01;2020-02-29;2168;263.53;28;9.411785714285713;77.42857142857143;35
0153KO;2020-03-01;2020-03-31;2311;278.36;30;9.278666666666668;77.03333333333333;35
0153KO;2020-04-01;2020-04-30;2207;267.53;29;9.225172413793102;76.10344827586206;35
0153KO;2020-05-01;2020-05-31;2289;276.09;30;9.203;76.3;35
0153KO;2020-06-01;2020-06-30;2237;270.67;29;9.33344827586207;77.13793103448276;35
0153KO;2020-07-01;2020-07-31;2314;278.69;30;9.289666666666667;77.13333333333334;35
0153KO;2020-08-01;2020-08-31;2316;278.9;30;9.296666666666665;77.2;35
0153KO;2020-09-01;2020-09-30;2220;272.08;29;9.382068965517242;76.55172413793103;35
0153KO;2020-10-01;2020-10-31;2273;274.46;30;9.148666666666665;75.76666666666667;35
0153KO;2020-11-01;2020-11-30;2150;223.84;29;7.718620689655173;74.13793103448276;35
0154BB;2018-01-01;2018-01-31;2954;380.96;30;12.698666666666666;98.46666666666667;35
0154BB;2018-02-01;2018-02-28;2715;350.95;27;12.998148148148148;100.55555555555556;35
0154BB;2018-03-01;2018-03-31;2950;380.33;30;12.677666666666665;98.33333333333333;35
0154BB;2018-04-01;2018-04-30;2842;367.7;29;12.679310344827586;98.0;35
0154BB;2018-05-01;2018-05-31;2962;382.86;30;12.762;98.73333333333333;35
0154BB;2018-06-01;2018-06-30;2901;375.13;29;12.93551724137931;100.03448275862068;35
0154BB;2018-07-01;2018-07-31;3000;387.72;30;12.924000000000001;100.0;35
0154BB;2018-08-01;2018-08-31;3005;388.84;30;12.961333333333332;100.16666666666667;35
0154BB;2018-09-01;2018-09-30;2892;376.34;29;12.977241379310344;99.72413793103448;35
0154BB;2018-10-01;2018-10-31;2936;381.48;30;12.716000000000001;97.86666666666666;35
0154BB;2018-11-01;2018-11-30;2814;366.0;29;12.620689655172415;97.03448275862068;35
0154BB;2018-12-01;2018-12-31;2982;387.08;30;12.902666666666667;99.4;35
0154BB;2019-01-01;2019-01-31;3025;374.49;30;12.483;100.83333333333333;35
0154BB;2019-02-01;2019-02-28;2677;332.55;27;12.316666666666666;99.14814814814815;35
0154BB;2019-03-01;2019-03-31;2900;359.44;30;11.981333333333334;96.66666666666667;35
0154BB;2019-04-01;2019-04-30;2804;348.09;29;12.003103448275862;96.6896551724138;35
0154BB;2019-05-01;2019-05-31;2915;361.16;30;12.038666666666668;97.16666666666667;35
0154BB;2019-06-01;2019-06-30;2941;365.33;29;12.597586206896551;101.41379310344827;35
0154BB;2019-07-01;2019-07-31;3019;374.38;30;12.479333333333333;100.63333333333334;35
0154BB;2019-08-01;2019-08-31;3016;374.23;30;12.474333333333334;100.53333333333333;35
0154BB;2019-09-01;2019-09-30;2836;352.17;29;12.143793103448276;97.79310344827586;35
0154BB;2019-10-01;2019-10-31;2928;363.08;30;12.102666666666666;97.6;35
0154BB;2019-11-01;2019-11-30;2799;347.25;29;11.974137931034482;96.51724137931035;35
0154BB;2019-12-01;2019-12-31;2932;363.11;30;12.103666666666667;97.73333333333333;35
0154BB;2020-01-01;2020-01-31;3001;446.96;30;14.898666666666665;100.03333333333333;35
0154BB;2020-02-01;2020-02-29;2779;415.04;28;14.822857142857144;99.25;35
0154BB;2020-03-01;2020-03-31;2989;446.35;30;14.878333333333334;99.63333333333334;35
0154BB;2020-04-01;2020-04-30;2919;433.57;29;14.950689655172413;100.65517241379311;35
0154BB;2020-05-01;2020-05-31;2970;442.36;30;14.745333333333333;99.0;35
0154BB;2020-06-01;2020-06-30;2891;430.17;29;14.83344827586207;99.6896551724138;35
0154BB;2020-07-01;2020-07-31;3018;448.02;30;14.934;100.6;35
0154BB;2020-08-01;2020-08-31;3043;451.77;30;15.059;101.43333333333334;35
0154BB;2020-09-01;2020-09-30;3117;460.48;29;15.878620689655174;107.48275862068965;35
0154BB;2020-10-01;2020-10-31;3287;483.89;30;16.129666666666665;109.56666666666666;35
0154BB;2020-11-01;2020-11-30;3120;431.88;29;14.892413793103447;107.58620689655173;35
0154BR;2018-01-01;2018-01-31;987;110.86;30;3.695333333333333;32.9;35
0154BR;2018-02-01;2018-02-28;967;108.79;27;4.029259259259259;35.81481481481482;35
0154BR;2018-03-01;2018-03-31;985;110.66;30;3.6886666666666668;32.833333333333336;35
0154BR;2018-04-01;2018-04-30;858;97.5;29;3.3620689655172415;29.586206896551722;35
0154BR;2018-05-01;2018-05-31;913;103.19;30;3.4396666666666667;30.433333333333334;35
0154BR;2018-06-01;2018-06-30;898;101.64;29;3.5048275862068965;30.96551724137931;35
0154BR;2018-07-01;2018-07-31;953;113.0;30;3.7666666666666666;31.766666666666666;35
0154BR;2018-08-01;2018-08-31;969;114.32;30;3.8106666666666666;32.3;35
0154BR;2018-09-01;2018-09-30;874;105.93;29;3.6527586206896556;30.137931034482758;35
0154BR;2018-10-01;2018-10-31;865;105.65;30;3.521666666666667;28.833333333333332;35
0154BR;2018-11-01;2018-11-30;892;108.1;29;3.7275862068965515;30.75862068965517;35
0154BR;2018-12-01;2018-12-31;1014;120.69;30;4.023;33.8;35
0154BR;2019-01-01;2019-01-31;1073;123.91;30;4.130333333333334;35.766666666666666;35
0154BR;2019-02-01;2019-02-28;874;103.44;27;3.831111111111111;32.370370370370374;35
0154BR;2019-03-01;2019-03-31;906;107.5;30;3.5833333333333335;30.2;35
0154BR;2019-04-01;2019-04-30;867;103.33;29;3.563103448275862;29.896551724137932;35
0154BR;2019-05-01;2019-05-31;1195;131.46;30;4.382000000000001;39.833333333333336;35
0154BR;2019-06-01;2019-06-30;1284;139.36;29;4.805517241379311;44.275862068965516;35
0154BR;2019-07-01;2019-07-31;1337;144.76;30;4.825333333333333;44.56666666666667;35
0154BR;2019-08-01;2019-08-31;1348;145.88;30;4.862666666666667;44.93333333333333;35
0154BR;2019-09-01;2019-09-30;1266;137.53;29;4.742413793103449;43.6551724137931;35
0154BR;2019-10-01;2019-10-31;1300;140.99;30;4.699666666666667;43.333333333333336;35
0154BR;2019-11-01;2019-11-30;1249;135.8;29;4.682758620689656;43.06896551724138;35
0154BR;2019-12-01;2019-12-31;1288;139.77;30;4.659000000000001;42.93333333333333;35
0154BR;2020-01-01;2020-01-31;1289;166.26;30;5.542;42.96666666666667;35
0154BR;2020-02-01;2020-02-29;1206;156.1;28;5.575;43.07142857142857;35
0154BR;2020-03-01;2020-03-31;1301;166.92;30;5.563999999999999;43.36666666666667;35
0154BR;2020-04-01;2020-04-30;1267;162.78;29;5.613103448275862;43.689655172413794;35
0154BR;2020-05-01;2020-05-31;1304;167.28;30;5.576;43.46666666666667;35
0154BR;2020-06-01;2020-06-30;1282;164.61;29;5.676206896551725;44.206896551724135;35
0154BR;2020-07-01;2020-07-31;1354;173.37;30;5.779;45.13333333333333;35
0154BR;2020-08-01;2020-08-31;1345;172.27;30;5.742333333333334;44.833333333333336;35
0154BR;2020-09-01;2020-09-30;1276;163.88;29;5.651034482758621;44.0;35
0154BR;2020-10-01;2020-10-31;1304;167.28;30;5.576;43.46666666666667;35
0154BR;2020-11-01;2020-11-30;1258;153.09;29;5.27896551724138;43.37931034482759;35
0154KO;2018-01-01;2018-01-31;998;126.24;30;4.208;33.266666666666666;35
0154KO;2018-02-01;2018-02-28;917;116.48;27;4.314074074074075;33.96296296296296;35
0154KO;2018-03-01;2018-03-31;1004;126.97;30;4.232333333333333;33.46666666666667;35
0154KO;2018-04-01;2018-04-30;997;126.12;29;4.348965517241379;34.37931034482759;35
0154KO;2018-05-01;2018-05-31;1044;131.79;30;4.393;34.8;35
0154KO;2018-06-01;2018-06-30;1019;128.77;29;4.440344827586207;35.13793103448276;35
0154KO;2018-07-01;2018-07-31;1055;133.18;30;4.439333333333334;35.166666666666664;35
0154KO;2018-08-01;2018-08-31;1076;135.72;30;4.524;35.86666666666667;35
0154KO;2018-09-01;2018-09-30;999;127.22;29;4.386896551724138;34.44827586206897;35
0154KO;2018-10-01;2018-10-31;1022;130.01;30;4.333666666666667;34.06666666666667;35
0154KO;2018-11-01;2018-11-30;981;125.04;29;4.3117241379310345;33.827586206896555;35
0154KO;2018-12-01;2018-12-31;1007;128.19;30;4.273;33.56666666666667;35
0154KO;2019-01-01;2019-01-31;1008;140.76;30;4.691999999999999;33.6;35
0154KO;2019-02-01;2019-02-28;914;128.2;27;4.748148148148148;33.851851851851855;35
0154KO;2019-03-01;2019-03-31;1009;140.9;30;4.696666666666667;33.63333333333333;35
0154KO;2019-04-01;2019-04-30;988;138.09;29;4.761724137931035;34.06896551724138;35
0154KO;2019-05-01;2019-05-31;992;138.63;30;4.6209999999999996;33.06666666666667;35
0154KO;2019-06-01;2019-06-30;1006;140.5;29;4.844827586206897;34.689655172413794;35
0154KO;2019-07-01;2019-07-31;1026;143.17;30;4.772333333333333;34.2;35
0154KO;2019-08-01;2019-08-31;1038;144.77;30;4.825666666666667;34.6;35
0154KO;2019-09-01;2019-09-30;1067;148.65;29;5.125862068965517;36.793103448275865;35
0154KO;2019-10-01;2019-10-31;1251;173.23;30;5.774333333333333;41.7;35
0154KO;2019-11-01;2019-11-30;1203;166.82;29;5.7524137931034485;41.48275862068966;35
0154KO;2019-12-01;2019-12-31;1238;171.5;30;5.716666666666667;41.266666666666666;35
0154KO;2020-01-01;2020-01-31;1237;170.68;30;5.689333333333334;41.233333333333334;35
0154KO;2020-02-01;2020-02-29;1162;160.74;28;5.740714285714286;41.5;35
0154KO;2020-03-01;2020-03-31;1252;172.67;30;5.7556666666666665;41.733333333333334;35
0154KO;2020-04-01;2020-04-30;1219;168.3;29;5.80344827586207;42.03448275862069;35
0154KO;2020-05-01;2020-05-31;1254;172.93;30;5.764333333333334;41.8;35
0154KO;2020-06-01;2020-06-30;1234;170.28;29;5.871724137931034;42.55172413793103;35
0154KO;2020-07-01;2020-07-31;1285;177.04;30;5.901333333333333;42.833333333333336;35
0154KO;2020-08-01;2020-08-31;1296;178.5;30;5.95;43.2;35
0154KO;2020-09-01;2020-09-30;1234;170.28;29;5.871724137931034;42.55172413793103;35
0154KO;2020-10-01;2020-10-31;1257;173.33;30;5.777666666666667;41.9;35
0154KO;2020-11-01;2020-11-30;1207;159.9;29;5.513793103448276;41.62068965517241;35
0155BB;2018-01-01;2018-12-31;28933;4066.21;364;11.170906593406594;79.48626373626374;24
0155BB;2019-01-01;2019-01-31;2350;322.52;30;10.750666666666666;78.33333333333333;24
0155BB;2019-02-01;2019-02-28;2138;297.26;27;11.009629629629629;79.18518518518519;24
0155BB;2019-03-01;2019-03-31;2394;328.17;30;10.939;79.8;24
0155BB;2019-04-01;2019-04-30;2358;323.03;29;11.138965517241378;81.3103448275862;24
0155BB;2019-05-01;2019-05-31;2434;324.87;30;10.829;81.13333333333334;24
0155BB;2019-06-01;2019-06-30;2421;302.66;29;10.436551724137932;83.48275862068965;24
0155BB;2019-07-01;2019-07-31;2488;310.56;30;10.352;82.93333333333334;24
0155BB;2019-08-01;2019-08-31;2509;313.14;30;10.437999999999999;83.63333333333334;24
0155BB;2019-09-01;2019-09-30;2171;272.95;29;9.412068965517241;74.86206896551724;24
0155BB;2019-10-01;2019-10-31;2596;323.54;30;10.784666666666668;86.53333333333333;24
0155BB;2019-11-01;2019-11-30;2511;313.08;29;10.795862068965517;86.58620689655173;24
0155BB;2019-12-01;2019-12-31;2700;335.61;30;11.187000000000001;90.0;24
0155BB;2020-01-01;2020-01-31;2671;382.15;30;12.738333333333333;89.03333333333333;24
0155BB;2020-02-01;2020-02-29;2407;345.97;28;12.356071428571429;85.96428571428571;24
0155BB;2020-03-01;2020-03-31;2647;381.52;30;12.717333333333332;88.23333333333333;24
0155BB;2020-04-01;2020-04-30;2628;378.18;29;13.040689655172415;90.62068965517241;24
0155BB;2020-05-01;2020-05-31;2730;392.49;30;13.083;91.0;24
0155BB;2020-06-01;2020-06-30;2757;395.39;29;13.634137931034482;95.06896551724138;24
0155BB;2020-07-01;2020-07-31;2871;411.29;30;13.709666666666667;95.7;24
0155BB;2020-08-01;2020-08-31;2888;413.1;30;13.770000000000001;96.26666666666667;24
0155BB;2020-09-01;2020-09-30;2728;391.21;29;13.489999999999998;94.06896551724138;24
0155BB;2020-10-01;2020-10-31;2778;397.46;30;13.248666666666667;92.6;24
0155BB;2020-11-01;2020-11-30;2681;372.04;29;12.82896551724138;92.44827586206897;24
0155BR;2018-01-01;2018-01-31;2335;257.72;30;8.590666666666667;77.83333333333333;35
0155BR;2018-02-01;2018-02-28;2111;233.91;27;8.663333333333334;78.18518518518519;35
0155BR;2018-03-01;2018-03-31;2345;258.71;30;8.623666666666667;78.16666666666667;35
0155BR;2018-04-01;2018-04-30;2298;253.67;29;8.747241379310344;79.24137931034483;35
0155BR;2018-05-01;2018-05-31;2394;263.84;30;8.794666666666666;79.8;35
0155BR;2018-06-01;2018-06-30;2340;258.02;29;8.897241379310344;80.6896551724138;35
0155BR;2018-07-01;2018-07-31;2438;268.59;30;8.953;81.26666666666667;35
0155BR;2018-08-01;2018-08-31;2464;271.28;30;9.042666666666666;82.13333333333334;35
0155BR;2018-09-01;2018-09-30;2330;258.85;29;8.925862068965518;80.34482758620689;35
0155BR;2018-10-01;2018-10-31;2388;264.99;30;8.833;79.6;35
0155BR;2018-11-01;2018-11-30;2324;258.09;29;8.899655172413793;80.13793103448276;35
0155BR;2018-12-01;2018-12-31;2400;266.16;30;8.872000000000002;80.0;35
0155BR;2019-01-01;2019-01-31;2396;259.48;30;8.649333333333335;79.86666666666666;35
0155BR;2019-02-01;2019-02-28;2166;235.47;27;8.721111111111112;80.22222222222223;35
0155BR;2019-03-01;2019-03-31;2402;260.13;30;8.671;80.06666666666666;35
0155BR;2019-04-01;2019-04-30;2332;252.83;29;8.718275862068966;80.41379310344827;35
0155BR;2019-05-01;2019-05-31;2417;261.67;30;8.722333333333333;80.56666666666666;35
0155BR;2019-06-01;2019-06-30;2398;259.68;29;8.95448275862069;82.6896551724138;35
0155BR;2019-07-01;2019-07-31;2466;266.78;30;8.892666666666665;82.2;35
0155BR;2019-08-01;2019-08-31;2468;267.0;30;8.9;82.26666666666667;35
0155BR;2019-09-01;2019-09-30;2349;254.53;29;8.776896551724137;81.0;35
0155BR;2019-10-01;2019-10-31;2422;262.11;30;8.737;80.73333333333333;35
0155BR;2019-11-01;2019-11-30;2321;251.58;29;8.675172413793105;80.03448275862068;35
0155BR;2019-12-01;2019-12-31;2397;259.48;30;8.649333333333335;79.9;35
0155BR;2020-01-01;2020-01-31;2398;308.66;30;10.288666666666668;79.93333333333334;35
0155BR;2020-02-01;2020-02-29;2243;289.37;28;10.334642857142857;80.10714285714286;35
0155BR;2020-03-01;2020-03-31;2426;310.64;30;10.354666666666667;80.86666666666666;35
0155BR;2020-04-01;2020-04-30;2038;261.42;29;9.01448275862069;70.27586206896552;35
0155BR;2020-05-01;2020-05-31;2101;269.34;30;8.978;70.03333333333333;35
0155BR;2020-06-01;2020-06-30;2015;259.38;29;8.944137931034483;69.48275862068965;35
0155BR;2020-07-01;2020-07-31;2106;270.57;30;9.019;70.2;35
0155BR;2020-08-01;2020-08-31;2117;271.94;30;9.064666666666666;70.56666666666666;35
0155BR;2020-09-01;2020-09-30;2021;260.08;29;8.968275862068966;69.6896551724138;35
0155BR;2020-10-01;2020-10-31;2073;266.52;30;8.883999999999999;69.1;35
0155BR;2020-11-01;2020-11-30;1962;242.89;29;8.37551724137931;67.65517241379311;35
0155KO;2018-01-01;2018-01-31;1891;233.84;30;7.794666666666667;63.03333333333333;35
0155KO;2018-02-01;2018-02-28;1747;216.49;27;8.018148148148148;64.70370370370371;35
0155KO;2018-03-01;2018-03-31;1919;237.21;30;7.907;63.96666666666667;35
0155KO;2018-04-01;2018-04-30;1864;230.58;29;7.9510344827586215;64.27586206896552;35
0155KO;2018-05-01;2018-05-31;1948;240.7;30;8.023333333333333;64.93333333333334;35
0155KO;2018-06-01;2018-06-30;1903;235.28;29;8.113103448275861;65.62068965517241;35
0155KO;2018-07-01;2018-07-31;1991;246.02;30;8.200666666666667;66.36666666666666;35
0155KO;2018-08-01;2018-08-31;2022;249.76;30;8.325333333333333;67.4;35
0155KO;2018-09-01;2018-09-30;1886;234.85;29;8.098275862068965;65.03448275862068;35
0155KO;2018-10-01;2018-10-31;1906;237.28;30;7.9093333333333335;63.53333333333333;35
0155KO;2018-11-01;2018-11-30;1839;229.15;29;7.901724137931034;63.41379310344828;35
0155KO;2018-12-01;2018-12-31;1915;238.37;30;7.945666666666667;63.833333333333336;35
0155KO;2019-01-01;2019-01-31;1954;267.16;30;8.905333333333335;65.13333333333334;35
0155KO;2019-02-01;2019-02-28;1716;235.36;27;8.717037037037038;63.55555555555556;35
0155KO;2019-03-01;2019-03-31;1861;254.74;30;8.491333333333333;62.03333333333333;35
0155KO;2019-04-01;2019-04-30;1843;252.33;29;8.70103448275862;63.55172413793103;35
0155KO;2019-05-01;2019-05-31;2212;301.64;30;10.054666666666666;73.73333333333333;35
0155KO;2019-06-01;2019-06-30;2075;283.33;29;9.77;71.55172413793103;35
0155KO;2019-07-01;2019-07-31;2085;284.67;30;9.489;69.5;35
0155KO;2019-08-01;2019-08-31;2094;285.87;30;9.529;69.8;35
0155KO;2019-09-01;2019-09-30;1999;273.18;29;9.42;68.93103448275862;35
0155KO;2019-10-01;2019-10-31;2059;281.19;30;9.373;68.63333333333334;35
0155KO;2019-11-01;2019-11-30;2011;274.78;29;9.475172413793102;69.34482758620689;35
0155KO;2019-12-01;2019-12-31;2061;281.46;30;9.382;68.7;35
0155KO;2020-01-01;2020-01-31;2058;279.44;30;9.314666666666666;68.6;35
0155KO;2020-02-01;2020-02-29;1923;261.56;28;9.34142857142857;68.67857142857143;35
0155KO;2020-03-01;2020-03-31;2047;277.98;30;9.266;68.23333333333333;35
0155KO;2020-04-01;2020-04-30;1999;271.63;29;9.366551724137931;68.93103448275862;35
0155KO;2020-05-01;2020-05-31;2072;281.3;30;9.376666666666667;69.06666666666666;35
0155KO;2020-06-01;2020-06-30;2019;274.28;29;9.457931034482758;69.62068965517241;35
0155KO;2020-07-01;2020-07-31;2098;284.74;30;9.491333333333333;69.93333333333334;35
0155KO;2020-08-01;2020-08-31;2100;285.01;30;9.500333333333334;70.0;35
0155KO;2020-09-01;2020-09-30;2012;273.35;29;9.425862068965518;69.37931034482759;35
0155KO;2020-10-01;2020-10-31;2038;276.79;30;9.226333333333335;67.93333333333334;35
0155KO;2020-11-01;2020-11-30;1922;261.43;29;9.014827586206897;66.27586206896552;35
0156BB;2018-01-01;2018-01-31;1377;181.47;30;6.049;45.9;35
0156BB;2018-02-01;2018-02-28;1311;172.85;27;6.401851851851852;48.55555555555556;35
0156BB;2018-03-01;2018-03-31;1387;181.41;30;6.047;46.233333333333334;35
0156BB;2018-04-01;2018-04-30;882;119.11;29;4.107241379310345;30.413793103448278;35
0156BB;2018-05-01;2018-05-31;898;121.65;30;4.055000000000001;29.933333333333334;35
0156BB;2018-06-01;2018-06-30;911;123.81;29;4.269310344827586;31.413793103448278;35
0156BB;2018-07-01;2018-07-31;973;132.42;30;4.414;32.43333333333333;35
0156BB;2018-08-01;2018-08-31;1057;143.89;30;4.796333333333333;35.233333333333334;35
0156BB;2018-09-01;2018-09-30;892;121.44;29;4.187586206896552;30.75862068965517;35
0156BB;2018-10-01;2018-10-31;906;122.88;30;4.096;30.2;35
0156BB;2018-11-01;2018-11-30;1127;150.32;29;5.183448275862069;38.86206896551724;35
0156BB;2018-12-01;2018-12-31;1471;193.55;30;6.451666666666667;49.03333333333333;35
0156BB;2019-01-01;2019-01-31;1477;185.88;30;6.196;49.233333333333334;35
0156BB;2019-02-01;2019-02-28;1292;163.52;27;6.0562962962962965;47.851851851851855;35
0156BB;2019-03-01;2019-03-31;1232;156.21;30;5.207;41.06666666666667;35
0156BB;2019-04-01;2019-04-30;858;112.45;29;3.877586206896552;29.586206896551722;35
0156BB;2019-05-01;2019-05-31;915;119.0;30;3.966666666666667;30.5;35
0156BB;2019-06-01;2019-06-30;1031;135.14;29;4.659999999999999;35.55172413793103;35
0156BB;2019-07-01;2019-07-31;988;129.43;30;4.314333333333334;32.93333333333333;35
0156BB;2019-08-01;2019-08-31;1007;131.59;30;4.386333333333334;33.56666666666667;35
0156BB;2019-09-01;2019-09-30;841;110.78;29;3.82;29.0;35
0156BB;2019-10-01;2019-10-31;859;112.87;30;3.7623333333333333;28.633333333333333;35
0156BB;2019-11-01;2019-11-30;805;106.01;29;3.6555172413793104;27.75862068965517;35
0156BB;2019-12-01;2019-12-31;823;108.09;30;3.603;27.433333333333334;35
0156BB;2020-01-01;2020-01-31;818;130.55;30;4.3516666666666675;27.266666666666666;35
0156BB;2020-02-01;2020-02-29;772;123.76;28;4.42;27.571428571428573;35
0156BB;2020-03-01;2020-03-31;854;135.26;30;4.508666666666667;28.466666666666665;35
0156BB;2020-04-01;2020-04-30;908;140.97;29;4.861034482758621;31.310344827586206;35
0156BB;2020-05-01;2020-05-31;935;144.88;30;4.8293333333333335;31.166666666666668;35
0156BB;2020-06-01;2020-06-30;905;140.42;29;4.842068965517241;31.20689655172414;35
0156BB;2020-07-01;2020-07-31;943;145.91;30;4.863666666666666;31.433333333333334;35
0156BB;2020-08-01;2020-08-31;948;146.48;30;4.882666666666666;31.6;35
0156BB;2020-09-01;2020-09-30;894;138.87;29;4.788620689655173;30.82758620689655;35
0156BB;2020-10-01;2020-10-31;911;141.43;30;4.714333333333333;30.366666666666667;35
0156BB;2020-11-01;2020-11-30;888;123.29;29;4.251379310344828;30.620689655172413;35
